Date, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
01/11/2019 08:48,,,,-18.6,1027.7,,
01/11/2019 08:54,,,,-19.0,1027.9,,
01/11/2019 09:00,,,,-18.6,1028.0,,
01/11/2019 09:06,,,,-18.5,1028.2,,
01/11/2019 09:12,,,,-18.4,1028.3,,
01/11/2019 09:18,,,,-18.9,1028.4,,
01/11/2019 09:24,,,,-18.3,1028.4,,
01/11/2019 09:30,,,,-18.9,1028.4,,
01/11/2019 09:36,,,,-18.8,1028.5,,
01/11/2019 09:42,,,,-18.9,1028.6,,
01/11/2019 09:48,,,,-19.0,1028.6,,
01/11/2019 09:54,,,,-18.4,1028.7,,
01/11/2019 10:00,,,,-18.4,1028.7,,
01/11/2019 10:06,,,,-18.3,1028.8,,
01/11/2019 10:12,,,,-17.7,1028.8,,
01/11/2019 10:18,,,,-18.4,1028.9,,
01/11/2019 10:24,,,,-18.1,1028.8,,
01/11/2019 10:30,,,,-18.1,1028.8,,
01/11/2019 10:36,,,,-17.8,1028.9,,
01/11/2019 10:42,,,,-17.7,1028.8,,
01/11/2019 10:48,,,,-17.6,1028.7,,
01/11/2019 10:54,,,,-17.1,1028.7,,
01/11/2019 11:00,,,,-17.3,1028.7,,
01/11/2019 11:06,,,,-17.6,1028.6,,
01/11/2019 11:12,,,,-17.3,1028.5,,
01/11/2019 11:18,,,,-16.9,1028.4,,
01/11/2019 11:24,,,,-16.9,1028.4,,
01/11/2019 11:30,,,,-16.8,1028.3,,
01/11/2019 11:36,,,,-16.6,1028.3,,
01/11/2019 11:42,,,,-16.3,1028.3,,
01/11/2019 11:48,,,,-16.2,1028.3,,
01/11/2019 11:54,,,,-16.1,1028.1,,
01/11/2019 12:00,,,,-16.0,1028.1,,
01/11/2019 12:06,,,,-16.1,1028.0,,
01/11/2019 12:12,,,,-15.7,1028.0,,
01/11/2019 12:18,,,,-15.8,1027.9,,
01/11/2019 12:24,,,,-15.3,1027.9,,
01/11/2019 12:30,,,,-15.1,1027.9,,
01/11/2019 12:36,,,,-15.1,1027.9,,
01/11/2019 12:42,,,,-15.5,1027.9,,
01/11/2019 12:48,,,,-14.6,1028.0,,
01/11/2019 12:54,,,,-15.2,1028.0,,
01/11/2019 13:00,,,,-14.7,1028.1,,
01/11/2019 13:06,,,,-14.6,1028.0,,
01/11/2019 13:12,,,,-14.2,1028.0,,
01/11/2019 13:18,,,,-13.9,1028.0,,
01/11/2019 13:24,,,,-14.1,1028.1,,
01/11/2019 13:30,,,,-13.6,1028.0,,
01/11/2019 13:36,,,,-13.6,1028.1,,
01/11/2019 13:42,,,,-13.7,1028.2,,
01/11/2019 13:48,,,,-13.7,1028.2,,
01/11/2019 13:54,,,,-13.4,1028.2,,
01/11/2019 14:00,,,,-13.3,1028.2,,
01/11/2019 14:06,,,,-13.2,1028.2,,
01/11/2019 14:12,,,,-12.9,1028.3,,
01/11/2019 14:18,,,,-12.4,1028.3,,
01/11/2019 14:24,,,,-12.8,1028.3,,
01/11/2019 14:30,,,,-12.7,1028.3,,
01/11/2019 14:36,,,,-12.1,1028.4,,
01/11/2019 14:42,,,,-12.2,1028.4,,
01/11/2019 14:48,,,,-12.1,1028.5,,
01/11/2019 14:54,,,,-12.1,1028.5,,
01/11/2019 15:00,,,,-11.6,1028.4,,
01/11/2019 15:06,,,,-11.9,1028.4,,
01/11/2019 15:12,,,,-12.0,1028.4,,
01/11/2019 15:18,,,,-11.7,1028.5,,
01/11/2019 15:24,,,,-11.6,1028.6,,
01/11/2019 15:30,,,,-11.0,1028.6,,
01/11/2019 15:36,,,,-11.1,1028.6,,
01/11/2019 15:42,,,,-11.1,1028.5,,
01/11/2019 15:48,,,,-10.9,1028.5,,
01/11/2019 15:54,,,,-11.2,1028.6,,
01/11/2019 16:00,,,,-10.8,1028.6,,
01/11/2019 16:06,,,,-10.8,1028.7,,
01/11/2019 16:12,,,,-11.0,1028.7,,
01/11/2019 16:18,,,,-11.2,1028.7,,
01/11/2019 16:24,,,,-11.2,1028.8,,
01/11/2019 16:30,,,,-11.0,1028.9,,
01/11/2019 16:36,,,,-11.4,1028.9,,
01/11/2019 16:42,,,,-11.6,1028.9,,
01/11/2019 16:48,,,,-11.4,1028.9,,
01/11/2019 16:54,,,,-11.7,1029.0,,
01/11/2019 17:00,,,,-12.3,1029.1,,
01/11/2019 17:06,,,,-12.7,1029.1,,
01/11/2019 17:12,,,,-13.2,1029.1,,
01/11/2019 17:18,,,,-13.3,1029.1,,
01/11/2019 17:24,,,,-13.4,1029.1,,
01/11/2019 17:30,,,,-13.4,1029.1,,
01/11/2019 17:36,,,,-13.7,1029.2,,
01/11/2019 17:42,,,,-13.9,1029.2,,
01/11/2019 17:48,,,,-14.2,1029.2,,
01/11/2019 17:54,,,,-14.4,1029.1,,
01/11/2019 18:00,,,,-14.6,1029.2,,
01/11/2019 18:06,,,,-14.6,1029.2,,
01/11/2019 18:12,,,,-14.8,1029.2,,
01/11/2019 18:18,,,,-14.8,1029.2,,
01/11/2019 18:24,,,,-14.9,1029.3,,
01/11/2019 18:30,,,,-14.9,1029.4,,
01/11/2019 18:36,,,,-14.9,1029.4,,
01/11/2019 18:42,,,,-15.0,1029.3,,
01/11/2019 18:48,,,,-15.0,1029.3,,
01/11/2019 18:54,,,,-14.9,1029.4,,
01/11/2019 19:00,,,,-14.9,1029.5,,
01/11/2019 19:06,,,,-14.9,1029.5,,
01/11/2019 19:12,,,,-14.9,1029.5,,
01/11/2019 19:18,,,,-14.8,1029.5,,
01/11/2019 19:24,,,,-14.9,1029.6,,
01/11/2019 19:30,,,,-14.9,1029.7,,
01/11/2019 19:36,,,,-15.1,1029.8,,
01/11/2019 19:42,,,,-15.1,1029.8,,
01/11/2019 19:48,,,,-15.1,1029.8,,
01/11/2019 19:54,,,,-15.3,1029.9,,
01/11/2019 20:00,,,,-15.4,1030.0,,
01/11/2019 20:06,,,,-15.5,1030.1,,
01/11/2019 20:12,,,,-15.7,1030.2,,
01/11/2019 20:18,,,,-15.7,1030.3,,
01/11/2019 20:24,,,,-15.8,1030.4,,
01/11/2019 20:30,,,,-15.9,1030.5,,
01/11/2019 20:36,,,,-16.1,1030.6,,
01/11/2019 20:42,,,,-16.1,1030.7,,
01/11/2019 20:48,,,,-16.1,1030.8,,
01/11/2019 20:54,,,,-16.1,1030.9,,
01/11/2019 21:00,,,,-16.4,1030.9,,
01/11/2019 21:06,,,,-16.5,1031.0,,
01/11/2019 21:12,,,,-16.5,1031.1,,
01/11/2019 21:18,,,,-16.5,1031.2,,
01/11/2019 21:24,,,,-16.6,1031.3,,
01/11/2019 21:30,,,,-16.5,1031.3,,
01/11/2019 21:36,,,,-16.4,1031.4,,
01/11/2019 21:42,,,,-16.4,1031.4,,
01/11/2019 21:48,,,,-16.2,1031.5,,
01/11/2019 21:54,,,,-16.0,1031.4,,
01/11/2019 22:00,,,,-16.0,1031.4,,
01/11/2019 22:06,,,,-16.0,1031.3,,
01/11/2019 22:12,,,,-15.8,1031.4,,
01/11/2019 22:18,,,,-13.7,1031.4,,
01/11/2019 22:24,,,,-13.2,1031.3,,
01/11/2019 22:30,,,,-13.2,1031.4,,
01/11/2019 22:36,,,,-13.3,1031.5,,
01/11/2019 22:42,,,,-13.4,1031.4,,
01/11/2019 22:48,,,,-13.1,1031.4,,
01/11/2019 22:54,,,,-13.0,1031.5,,
01/11/2019 23:00,,,,-13.1,1031.4,,
01/11/2019 23:06,,,,-13.0,1031.4,,
01/11/2019 23:12,,,,-12.8,1031.4,,
01/11/2019 23:18,,,,-12.9,1031.3,,
01/11/2019 23:24,,,,-13.0,1031.4,,
01/11/2019 23:30,,,,-12.9,1031.5,,
01/11/2019 23:36,,,,-12.9,1031.7,,
01/11/2019 23:42,,,,-12.8,1031.7,,
01/11/2019 23:48,,,,-12.9,1031.7,,
01/11/2019 23:54,,,,-12.9,1031.6,,
01/12/2019 00:00,,,,-12.9,1031.5,,
01/12/2019 00:06,,,,-13.0,1031.6,,
01/12/2019 00:12,,,,-12.8,1031.6,,
01/12/2019 00:18,,,,-13.1,1031.6,,
01/12/2019 00:24,,,,-13.1,1031.5,,
01/12/2019 00:30,,,,-12.9,1031.5,,
01/12/2019 00:36,,,,-13.3,1031.6,,
01/12/2019 00:42,,,,-13.2,1031.6,,
01/12/2019 00:48,,,,-13.1,1031.6,,
01/12/2019 00:54,,,,-12.9,1031.6,,
01/12/2019 01:00,,,,-13.0,1031.6,,
01/12/2019 01:06,,,,-13.1,1031.7,,
01/12/2019 01:12,,,,-13.0,1031.8,,
01/12/2019 01:18,,,,-12.8,1031.8,,
01/12/2019 01:24,,,,-12.7,1031.9,,
01/12/2019 01:30,,,,-12.8,1032.0,,
01/12/2019 01:36,,,,-12.8,1032.1,,
01/12/2019 01:42,,,,-12.8,1032.2,,
01/12/2019 01:48,,,,-12.7,1032.2,,
01/12/2019 01:54,,,,-12.9,1032.3,,
01/12/2019 02:00,,,,-12.3,1032.4,,
01/12/2019 02:06,,,,-12.7,1032.5,,
01/12/2019 02:12,,,,-12.7,1032.6,,
01/12/2019 02:18,,,,-12.8,1032.7,,
01/12/2019 02:24,,,,-12.9,1032.7,,
01/12/2019 02:30,,,,-13.0,1032.7,,
01/12/2019 02:36,,,,-12.6,1032.9,,
01/12/2019 02:42,,,,-12.6,1032.9,,
01/12/2019 02:48,,,,-12.6,1032.9,,
01/12/2019 02:54,,,,-13.0,1032.9,,
01/12/2019 03:00,,,,-12.9,1032.9,,
01/12/2019 03:06,,,,-13.0,1032.9,,
01/12/2019 03:12,,,,-12.6,1032.9,,
01/12/2019 03:18,,,,-12.8,1033.0,,
01/12/2019 03:24,,,,-12.6,1033.0,,
01/12/2019 03:30,,,,-12.8,1033.0,,
01/12/2019 03:36,,,,-12.7,1032.9,,
01/12/2019 03:42,,,,-12.9,1033.0,,
01/12/2019 03:48,,,,-13.1,1033.0,,
01/12/2019 03:54,,,,-13.0,1033.1,,
01/12/2019 04:00,,,,-13.1,1033.1,,
01/12/2019 04:06,,,,-12.8,1033.1,,
01/12/2019 04:12,,,,-13.1,1033.0,,
01/12/2019 04:18,,,,-13.0,1033.0,,
01/12/2019 04:24,,,,-13.1,1033.0,,
01/12/2019 04:30,,,,-13.0,1033.1,,
01/12/2019 04:36,,,,-13.2,1033.2,,
01/12/2019 04:42,,,,-13.4,1033.2,,
01/12/2019 04:48,,,,-13.3,1033.2,,
01/12/2019 04:54,,,,-13.3,1033.1,,
01/12/2019 05:00,,,,-13.2,1033.2,,
01/12/2019 05:06,,,,-13.3,1033.2,,
01/12/2019 05:12,,,,-13.5,1033.3,,
01/12/2019 05:18,,,,-13.4,1033.4,,
01/12/2019 05:24,,,,,,,
01/12/2019 05:30,,,,-13.5,1033.6,,
01/12/2019 05:36,,,,-13.5,1033.6,,
01/12/2019 05:42,,,,-13.5,1033.7,,
01/12/2019 05:48,,,,-13.6,1033.8,,
01/12/2019 05:54,,,,-13.7,1033.8,,
01/12/2019 06:00,,,,-13.5,1033.9,,
01/12/2019 06:06,,,,-13.3,1033.9,,
01/12/2019 06:12,,,,-13.5,1034.0,,
01/12/2019 06:18,,,,-13.6,1034.2,,
01/12/2019 06:24,,,,-13.7,1034.2,,
01/12/2019 06:30,,,,-13.7,1034.2,,
01/12/2019 06:36,,,,-13.9,1034.4,,
01/12/2019 06:42,,,,-13.9,1034.4,,
01/12/2019 06:48,,,,-14.2,1034.3,,
01/12/2019 06:54,,,,-14.0,1034.5,,
01/12/2019 07:00,,,,-14.0,1034.5,,
01/12/2019 07:06,,,,-13.9,1034.5,,
01/12/2019 07:12,,,,-14.3,1034.6,,
01/12/2019 07:18,,,,-14.4,1034.6,,
01/12/2019 07:24,,,,-14.4,1034.8,,
01/12/2019 07:30,,,,-14.1,1034.9,,
01/12/2019 07:36,,,,-14.3,1035.0,,
01/12/2019 07:42,,,,-14.3,1035.1,,
01/12/2019 07:48,,,,-14.4,1035.3,,
01/12/2019 07:54,,,,-14.4,1035.4,,
01/12/2019 08:00,,,,-14.4,1035.5,,
01/12/2019 08:06,,,,-14.3,1035.6,,
01/12/2019 08:12,,,,-14.5,1035.6,,
01/12/2019 08:18,,,,-14.4,1035.8,,
01/12/2019 08:24,,,,-14.6,1035.8,,
01/12/2019 08:30,,,,-14.5,1035.9,,
01/12/2019 08:36,,,,-14.4,1036.0,,
01/12/2019 08:42,,,,-14.3,1036.0,,
01/12/2019 08:48,,,,-14.4,1036.0,,
01/12/2019 08:54,,,,-14.8,1036.1,,
01/12/2019 09:00,,,,-14.8,1036.1,,
01/12/2019 09:06,,,,-14.5,1036.2,,
01/12/2019 09:12,,,,-14.5,1036.3,,
01/12/2019 09:18,,,,-14.6,1036.4,,
01/12/2019 09:24,,,,-14.3,1036.5,,
01/12/2019 09:30,,,,-14.5,1036.4,,
01/12/2019 09:36,,,,-14.2,1036.5,,
01/12/2019 09:42,,,,-14.2,1036.5,,
01/12/2019 09:48,,,,-13.9,1036.6,,
01/12/2019 09:54,,,,-14.2,1036.6,,
01/12/2019 10:00,,,,-14.1,1036.6,,
01/12/2019 10:06,,,,-14.2,1036.7,,
01/12/2019 10:12,,,,-13.9,1036.6,,
01/12/2019 10:18,,,,-13.7,1036.6,,
01/12/2019 10:24,,,,-14.1,1036.7,,
01/12/2019 10:30,,,,-14.0,1036.7,,
01/12/2019 10:36,,,,-14.0,1036.6,,
01/12/2019 10:42,,,,-13.8,1036.5,,
01/12/2019 10:48,,,,-13.7,1036.6,,
01/12/2019 10:54,,,,-13.4,1036.5,,
01/12/2019 11:00,,,,-13.3,1036.5,,
01/12/2019 11:06,,,,-13.1,1036.4,,
01/12/2019 11:12,,,,-13.1,1036.3,,
01/12/2019 11:18,,,,-13.2,1036.2,,
01/12/2019 11:24,,,,-12.9,1036.1,,
01/12/2019 11:30,,,,-12.9,1036.1,,
01/12/2019 11:36,,,,-12.7,1036.1,,
01/12/2019 11:42,,,,-12.8,1036.0,,
01/12/2019 11:48,,,,-12.9,1035.9,,
01/12/2019 11:54,,,,-12.5,1035.8,,
01/12/2019 12:00,,,,-12.3,1035.9,,
01/12/2019 12:06,,,,-12.3,1035.8,,
01/12/2019 12:12,,,,-12.4,1035.6,,
01/12/2019 12:18,,,,-12.2,1035.7,,
01/12/2019 12:24,,,,-12.0,1035.7,,
01/12/2019 12:30,,,,-11.9,1035.8,,
01/12/2019 12:36,,,,-11.8,1035.7,,
01/12/2019 12:42,,,,-11.4,1035.5,,
01/12/2019 12:48,,,,-11.7,1035.5,,
01/12/2019 12:54,,,,-11.4,1035.5,,
01/12/2019 13:00,,,,-11.5,1035.5,,
01/12/2019 13:06,,,,-11.4,1035.4,,
01/12/2019 13:12,,,,-11.2,1035.4,,
01/12/2019 13:18,,,,-11.2,1035.3,,
01/12/2019 13:24,,,,-10.6,1035.3,,
01/12/2019 13:30,,,,-10.7,1035.3,,
01/12/2019 13:36,,,,-11.1,1035.4,,
01/12/2019 13:42,,,,-10.5,1035.4,,
01/12/2019 13:48,,,,-10.8,1035.4,,
01/12/2019 13:54,,,,-10.8,1035.4,,
01/12/2019 14:00,,,,-10.9,1035.4,,
01/12/2019 14:06,,,,-10.7,1035.5,,
01/12/2019 14:12,,,,-10.6,1035.4,,
01/12/2019 14:18,,,,-10.5,1035.5,,
01/12/2019 14:24,,,,-10.4,1035.5,,
01/12/2019 14:30,,,,-10.3,1035.4,,
01/12/2019 14:36,,,,-10.2,1035.3,,
01/12/2019 14:42,,,,-10.3,1035.3,,
01/12/2019 14:48,,,,-10.2,1035.3,,
01/12/2019 14:54,,,,-10.1,1035.4,,
01/12/2019 15:00,,,,-10.1,1035.3,,
01/12/2019 15:06,,,,-10.2,1035.3,,
01/12/2019 15:12,,,,-9.8,1035.3,,
01/12/2019 15:18,,,,-9.8,1035.3,,
01/12/2019 15:24,,,,-9.9,1035.3,,
01/12/2019 15:30,,,,-9.7,1035.3,,
01/12/2019 15:36,,,,-9.8,1035.3,,
01/12/2019 15:42,,,,-10.0,1035.3,,
01/12/2019 15:48,,,,-10.0,1035.2,,
01/12/2019 15:54,,,,-9.9,1035.2,,
01/12/2019 16:00,,,,-10.0,1035.2,,
01/12/2019 16:06,,,,-9.9,1035.2,,
01/12/2019 16:12,,,,-10.0,1035.2,,
01/12/2019 16:18,,,,-10.0,1035.2,,
01/12/2019 16:24,,,,-10.1,1035.2,,
01/12/2019 16:30,,,,-10.2,1035.2,,
01/12/2019 16:36,,,,-10.1,1035.1,,
01/12/2019 16:42,,,,-10.1,1035.1,,
01/12/2019 16:48,,,,-10.2,1035.2,,
01/12/2019 16:54,,,,-10.1,1035.3,,
01/12/2019 17:00,,,,-10.2,1035.4,,
01/12/2019 17:06,,,,-10.1,1035.5,,
01/12/2019 17:12,,,,-10.2,1035.5,,
01/12/2019 17:18,,,,-10.0,1035.6,,
01/12/2019 17:24,,,,-10.1,1035.5,,
01/12/2019 17:30,,,,-9.8,1035.5,,
01/12/2019 17:36,,,,-10.1,1035.4,,
01/12/2019 17:42,,,,-10.2,1035.5,,
01/12/2019 17:48,,,,-10.1,1035.5,,
01/12/2019 17:54,,,,-10.2,1035.6,,
01/12/2019 18:00,,,,-10.4,1035.7,,
01/12/2019 18:06,,,,-10.9,1035.8,,
01/12/2019 18:12,,,,-11.1,1035.9,,
01/12/2019 18:18,,,,-11.2,1036.1,,
01/12/2019 18:24,,,,-11.3,1036.2,,
01/12/2019 18:30,,,,-11.6,1036.3,,
01/12/2019 18:36,,,,-11.7,1036.3,,
01/12/2019 18:42,,,,-11.9,1036.3,,
01/12/2019 18:48,,,,-11.9,1036.3,,
01/12/2019 18:54,,,,-11.9,1036.3,,
01/12/2019 19:00,,,,-12.3,1036.4,,
01/12/2019 19:06,,,,-12.4,1036.4,,
01/12/2019 19:12,,,,-12.4,1036.4,,
01/12/2019 19:18,,,,-12.3,1036.4,,
01/12/2019 19:24,,,,-12.5,1036.5,,
01/12/2019 19:30,,,,-12.6,1036.6,,
01/12/2019 19:36,,,,-12.8,1036.5,,
01/12/2019 19:42,,,,-12.8,1036.5,,
01/12/2019 19:48,,,,-13.0,1036.5,,
01/12/2019 19:54,,,,-13.1,1036.5,,
01/12/2019 20:00,,,,-13.1,1036.6,,
01/12/2019 20:06,,,,-13.2,1036.6,,
01/12/2019 20:12,,,,-13.5,1036.5,,
01/12/2019 20:18,,,,-13.5,1036.4,,
01/12/2019 20:24,,,,-13.3,1036.4,,
01/12/2019 20:30,,,,-13.5,1036.4,,
01/12/2019 20:36,,,,-13.5,1036.3,,
01/12/2019 20:42,,,,-13.8,1036.3,,
01/12/2019 20:48,,,,-13.9,1036.2,,
01/12/2019 20:54,,,,-13.9,1036.2,,
01/12/2019 21:00,,,,-13.7,1036.2,,
01/12/2019 21:06,,,,-13.9,1036.2,,
01/12/2019 21:12,,,,-13.9,1036.3,,
01/12/2019 21:18,,,,-13.8,1036.3,,
01/12/2019 21:24,,,,-13.7,1036.2,,
01/12/2019 21:30,,,,-14.0,1036.2,,
01/12/2019 21:36,,,,-14.0,1036.3,,
01/12/2019 21:42,,,,-14.0,1036.3,,
01/12/2019 21:48,,,,-14.1,1036.2,,
01/12/2019 21:54,,,,-14.1,1036.3,,
01/12/2019 22:00,,,,-14.1,1036.4,,
01/12/2019 22:06,,,,-13.9,1036.4,,
01/12/2019 22:12,,,,-13.8,1036.4,,
01/12/2019 22:18,,,,-14.2,1036.4,,
01/12/2019 22:24,,,,-14.0,1036.3,,
01/12/2019 22:30,,,,-14.0,1036.3,,
01/12/2019 22:36,,,,-13.7,1036.3,,
01/12/2019 22:42,,,,-13.9,1036.3,,
01/12/2019 22:48,,,,-14.0,1036.4,,
01/12/2019 22:54,,,,-14.0,1036.3,,
01/12/2019 23:00,,,,-14.4,1036.2,,
01/12/2019 23:06,,,,-14.6,1036.2,,
01/12/2019 23:12,,,,-14.4,1036.0,,
01/12/2019 23:18,,,,-14.0,1036.0,,
01/12/2019 23:24,,,,-13.7,1035.9,,
01/12/2019 23:30,,,,-14.0,1035.8,,
01/12/2019 23:36,,,,-13.7,1035.8,,
01/12/2019 23:42,,,,-13.9,1035.8,,
01/12/2019 23:48,,,,-14.2,1035.7,,
01/12/2019 23:54,,,,-14.3,1035.7,,
01/13/2019 00:00,,,,-14.2,1035.7,,
01/13/2019 00:06,,,,-14.1,1035.7,,
01/13/2019 00:12,,,,-14.0,1035.6,,
01/13/2019 00:18,,,,-14.0,1035.6,,
01/13/2019 00:24,,,,-14.4,1035.5,,
01/13/2019 00:30,,,,-15.4,1035.4,,
01/13/2019 00:36,,,,-15.8,1035.4,,
01/13/2019 00:42,,,,-16.3,1035.5,,
01/13/2019 00:48,,,,-16.6,1035.5,,
01/13/2019 00:54,,,,-16.8,1035.5,,
01/13/2019 01:00,,,,-16.9,1035.7,,
01/13/2019 01:06,,,,-16.9,1035.8,,
01/13/2019 01:12,,,,-16.9,1035.8,,
01/13/2019 01:18,,,,-16.9,1035.8,,
01/13/2019 01:24,,,,-16.8,1035.8,,
01/13/2019 01:30,,,,-16.8,1035.9,,
01/13/2019 01:36,,,,-16.9,1035.9,,
01/13/2019 01:42,,,,-16.8,1036.0,,
01/13/2019 01:48,,,,-16.8,1036.1,,
01/13/2019 01:54,,,,-16.6,1036.1,,
01/13/2019 02:00,,,,-16.4,1036.1,,
01/13/2019 02:06,,,,-14.9,1036.1,,
01/13/2019 02:12,,,,-14.8,1036.0,,
01/13/2019 02:18,,,,-15.0,1036.0,,
01/13/2019 02:24,,,,-15.1,1035.9,,
01/13/2019 02:30,,,,-15.1,1035.9,,
01/13/2019 02:36,,,,-15.1,1035.8,,
01/13/2019 02:42,,,,-15.1,1035.8,,
01/13/2019 02:48,,,,-15.3,1035.8,,
01/13/2019 02:54,,,,-15.4,1035.7,,
01/13/2019 03:00,,,,-15.6,1035.6,,
01/13/2019 03:06,,,,-15.6,1035.5,,
01/13/2019 03:12,,,,-16.0,1035.6,,
01/13/2019 03:18,,,,-16.0,1035.5,,
01/13/2019 03:24,,,,-15.9,1035.5,,
01/13/2019 03:30,,,,-15.9,1035.4,,
01/13/2019 03:36,,,,-15.8,1035.4,,
01/13/2019 03:42,,,,-16.0,1035.5,,
01/13/2019 03:48,,,,-16.1,1035.4,,
01/13/2019 03:54,,,,-16.2,1035.5,,
01/13/2019 04:00,,,,-16.1,1035.4,,
01/13/2019 04:06,,,,-16.5,1035.5,,
01/13/2019 04:12,,,,-16.4,1035.5,,
01/13/2019 04:18,,,,-16.5,1035.5,,
01/13/2019 04:24,,,,-16.5,1035.5,,
01/13/2019 04:30,,,,-16.7,1035.5,,
01/13/2019 04:36,,,,-16.7,1035.6,,
01/13/2019 04:42,,,,-16.8,1035.5,,
01/13/2019 04:48,,,,-17.0,1035.5,,
01/13/2019 04:54,,,,-16.8,1035.5,,
01/13/2019 05:00,,,,-16.7,1035.5,,
01/13/2019 05:06,,,,-16.6,1035.5,,
01/13/2019 05:12,,,,-17.6,1035.5,,
01/13/2019 05:18,,,,-17.9,1035.5,,
01/13/2019 05:24,,,,-18.0,1035.5,,
01/13/2019 05:30,,,,-17.7,1035.4,,
01/13/2019 05:36,,,,-17.6,1035.4,,
01/13/2019 05:42,,,,-17.6,1035.4,,
01/13/2019 05:48,,,,-17.8,1035.4,,
01/13/2019 05:54,,,,-18.3,1035.3,,
01/13/2019 06:00,,,,-18.4,1035.3,,
01/13/2019 06:06,,,,-18.3,1035.2,,
01/13/2019 06:12,,,,-18.2,1035.2,,
01/13/2019 06:18,,,,-16.6,1035.3,,
01/13/2019 06:24,,,,-16.5,1035.2,,
01/13/2019 06:30,,,,-16.3,1035.2,,
01/13/2019 06:36,,,,-16.2,1035.2,,
01/13/2019 06:42,,,,-16.1,1035.1,,
01/13/2019 06:48,,,,-16.1,1035.2,,
01/13/2019 06:54,,,,-16.1,1035.1,,
01/13/2019 07:00,,,,-16.5,1035.0,,
01/13/2019 07:06,,,,-16.4,1035.1,,
01/13/2019 07:12,,,,-16.3,1035.1,,
01/13/2019 07:18,,,,-16.6,1035.1,,
01/13/2019 07:24,,,,-16.5,1035.0,,
01/13/2019 07:30,,,,-16.5,1035.0,,
01/13/2019 07:36,,,,-18.1,1035.0,,
01/13/2019 07:42,,,,-18.1,1035.1,,
01/13/2019 07:48,,,,-17.8,1035.2,,
01/13/2019 07:54,,,,-17.4,1035.2,,
01/13/2019 08:00,,,,-16.3,1035.3,,
01/13/2019 08:06,,,,-17.9,1035.3,,
01/13/2019 08:12,,,,-18.3,1035.3,,
01/13/2019 08:18,,,,-18.4,1035.3,,
01/13/2019 08:24,,,,-18.2,1035.4,,
01/13/2019 08:30,,,,-17.7,1035.3,,
01/13/2019 08:36,,,,-17.5,1035.4,,
01/13/2019 08:42,,,,-17.4,1035.4,,
01/13/2019 08:48,,,,-17.4,1035.5,,
01/13/2019 08:54,,,,-17.1,1035.6,,
01/13/2019 09:00,,,,-17.2,1035.6,,
01/13/2019 09:06,,,,-17.0,1035.6,,
01/13/2019 09:12,,,,-16.8,1035.7,,
01/13/2019 09:18,,,,-16.6,1035.6,,
01/13/2019 09:24,,,,-16.3,1035.6,,
01/13/2019 09:30,,,,-16.2,1035.7,,
01/13/2019 09:36,,,,-15.8,1035.7,,
01/13/2019 09:42,,,,-15.5,1035.7,,
01/13/2019 09:48,,,,-15.2,1035.7,,
01/13/2019 09:54,,,,-15.0,1035.7,,
01/13/2019 10:00,,,,-14.7,1035.6,,
01/13/2019 10:06,,,,-14.6,1035.6,,
01/13/2019 10:12,,,,-14.5,1035.6,,
01/13/2019 10:18,,,,-14.2,1035.5,,
01/13/2019 10:24,,,,-14.1,1035.6,,
01/13/2019 10:30,,,,-14.0,1035.5,,
01/13/2019 10:36,,,,-13.8,1035.5,,
01/13/2019 10:42,,,,-13.7,1035.4,,
01/13/2019 10:48,,,,-13.6,1035.3,,
01/13/2019 10:54,,,,-13.6,1035.3,,
01/13/2019 11:00,,,,-13.3,1035.3,,
01/13/2019 11:06,,,,-13.4,1035.1,,
01/13/2019 11:12,,,,-13.2,1035.0,,
01/13/2019 11:18,,,,-13.3,1034.9,,
01/13/2019 11:24,,,,-12.9,1034.8,,
01/13/2019 11:30,,,,-13.1,1034.7,,
01/13/2019 11:36,,,,-12.9,1034.6,,
01/13/2019 11:42,,,,-12.8,1034.5,,
01/13/2019 11:48,,,,-12.4,1034.4,,
01/13/2019 11:54,,,,-12.5,1034.2,,
01/13/2019 12:00,,,,-12.7,1034.1,,
01/13/2019 12:06,,,,-12.4,1034.0,,
01/13/2019 12:12,,,,-11.9,1033.9,,
01/13/2019 12:18,,,,-12.0,1033.8,,
01/13/2019 12:24,,,,-12.0,1033.7,,
01/13/2019 12:30,,,,-11.9,1033.6,,
01/13/2019 12:36,,,,-12.0,1033.6,,
01/13/2019 12:42,,,,-12.1,1033.5,,
01/13/2019 12:48,,,,-12.1,1033.5,,
01/13/2019 12:54,,,,-11.7,1033.4,,
01/13/2019 13:00,,,,-11.7,1033.3,,
01/13/2019 13:06,,,,-11.8,1033.2,,
01/13/2019 13:12,,,,-11.8,1033.2,,
01/13/2019 13:18,,,,-11.8,1033.0,,
01/13/2019 13:24,,,,-11.8,1032.9,,
01/13/2019 13:30,,,,-11.7,1032.9,,
01/13/2019 13:36,,,,-11.5,1032.8,,
01/13/2019 13:42,,,,-11.5,1032.8,,
01/13/2019 13:48,,,,-11.6,1032.7,,
01/13/2019 13:54,,,,-11.5,1032.7,,
01/13/2019 14:00,,,,-11.5,1032.7,,
01/13/2019 14:06,,,,-11.7,1032.6,,
01/13/2019 14:12,,,,-11.3,1032.6,,
01/13/2019 14:18,,,,-11.3,1032.5,,
01/13/2019 14:24,,,,-11.4,1032.5,,
